k_value,feature_combination,features_kept,features_dropped,kept_indices,accuracy,n_params
4,"[0, 1, 2, 3, 4, 5, 6]",7,0,"0,1,2,3,4,5,6",0.9311926605504587,99
4,"[0, 1, 2, 3, 4, 6]",6,1,"0,1,2,3,4,6",0.9296636085626911,57
4,"[0, 2, 3, 4, 5]",5,2,"0,2,3,4,5",0.9296636085626911,31
4,"[0, 1, 2, 3, 4, 5]",6,1,"0,1,2,3,4,5",0.9288990825688074,57
4,"[1, 2, 3, 4, 5, 6]",6,1,"1,2,3,4,5,6",0.9288990825688074,57
4,"[1, 2, 3, 4, 6]",5,2,"1,2,3,4,6",0.9288990825688074,31
4,"[1, 2, 4, 5, 6]",5,2,"1,2,4,5,6",0.9288990825688074,31
4,"[0, 2, 4, 5, 6]",5,2,"0,2,4,5,6",0.9288990825688074,31
4,"[0, 2, 3, 4, 5, 6]",6,1,"0,2,3,4,5,6",0.9288990825688074,57
4,"[0, 1, 2, 4, 5]",5,2,"0,1,2,4,5",0.9288990825688074,31
4,"[0, 1, 3, 4, 5]",5,2,"0,1,3,4,5",0.9281345565749235,31
4,"[1, 2, 3, 5, 6]",5,2,"1,2,3,5,6",0.9281345565749235,31
4,"[2, 3, 4, 5, 6]",5,2,"2,3,4,5,6",0.9281345565749235,31
4,"[0, 1, 2, 4, 6]",5,2,"0,1,2,4,6",0.9273700305810397,31
4,"[0, 1, 2, 3, 6]",5,2,"0,1,2,3,6",0.9273700305810397,31
4,"[0, 1, 2, 4, 5, 6]",6,1,"0,1,2,4,5,6",0.9273700305810397,57
4,"[1, 3, 4, 5, 6]",5,2,"1,3,4,5,6",0.9273700305810397,31
4,"[0, 1, 4, 5, 6]",5,2,"0,1,4,5,6",0.9273700305810397,31
4,"[0, 2, 3, 5, 6]",5,2,"0,2,3,5,6",0.9273700305810397,31
4,"[0, 2, 3, 4, 6]",5,2,"0,2,3,4,6",0.9273700305810397,31
4,"[0, 1, 2, 5, 6]",5,2,"0,1,2,5,6",0.926605504587156,31
4,"[0, 1, 2, 3, 5]",5,2,"0,1,2,3,5",0.926605504587156,31
4,"[0, 1, 3, 4, 6]",5,2,"0,1,3,4,6",0.926605504587156,31
4,"[1, 2, 3, 4, 5]",5,2,"1,2,3,4,5",0.926605504587156,31
4,"[0, 1, 3, 4, 5, 6]",6,1,"0,1,3,4,5,6",0.9258409785932722,57
4,"[0, 1, 2, 3, 5, 6]",6,1,"0,1,2,3,5,6",0.9258409785932722,57
4,"[0, 3, 4, 5, 6]",5,2,"0,3,4,5,6",0.9258409785932722,31
4,"[0, 1, 3, 5, 6]",5,2,"0,1,3,5,6",0.9258409785932722,31
4,"[0, 1, 2, 3, 4]",5,2,"0,1,2,3,4",0.9258409785932722,31
